id,name,lat,long
HCM_02700,Si Cafe,10.727468,106.7099326
HCM_02701,Cô Ba Vũng Tàu,10.7274573,106.7095431
HCM_02702,Mì lạnh Yoo Chun,10.7282651,106.710125
HCM_02703,Bar29,10.7734568,106.7056775
HCM_02704,Yukdaejang,10.7241458,106.7088935
HCM_02705,Kohi Coffee,10.7239838,106.7089278
HCM_02706,Văn minh cà phê,10.7751982,106.7040925
HCM_02707,Signature by M Village,10.7806029,106.704316
HCM_02708,D'Nyonya,10.7764578,106.7049642
HCM_02709,Ravie Cafe Boutique,10.7218907,106.7131977
HCM_02710,Mì Danbo Ramen,10.7797429,106.7049066
HCM_02711,Azumaya Hotel Thái Văn Lung1,10.7794999,106.7045205
HCM_02712,ICHIBANYA,10.7799782,106.704803
HCM_02713,麺屋ふた葉,10.7798863,106.7049238
HCM_02714,岐阜屋,10.7798073,106.7050147
HCM_02715,Miu Bar,10.7795866,106.705277
HCM_02716,KOME,10.7796159,106.7052237
HCM_02717,割烹多ま,10.7794935,106.7052172
HCM_02718,Torasan,10.7794442,106.7048775
HCM_02719,Bún Chả Hà Nội 26,10.7791805,106.7051631
HCM_02720,sorimmara,10.7797644,106.7041842
HCM_02721,IDOL BAR,10.7799399,106.7055718
HCM_02722,BAR SAKU,10.7799944,106.705489
HCM_02723,Sora Screen Golf & Bar,10.7798547,106.7055244
HCM_02724,諭吉ラーメン,10.7798854,106.7056858
HCM_02725,ROSES,10.7797763,106.7055567
HCM_02726,Umi Bar,10.7797575,106.7054426
HCM_02727,燕ちゃん,10.7798328,106.7053568
HCM_02728,hà Hàng Tori Soba Mutahiro,10.7793342,106.7054839
HCM_02729,とり皮みつますホーチミン,10.7793412,106.7053498
HCM_02730,Gamagol,10.779387,106.7046164
HCM_02731,Korea Karaoke vitamin,10.7793031,106.7044624
HCM_02732,Góc Nhật Bản,10.7800735,106.7044599
HCM_02733,Sarang,10.7327885,106.7091598
HCM_02734,Pallet House,10.7363783,106.7072975
HCM_02735,Bia Góc,10.7368204,106.7078392
HCM_02736,Bia Góc,10.7366265,106.7088936
HCM_02737,The Log Restaurant,10.7900066,106.7023183
HCM_02738,The Log Restaurant,10.7898708,106.702575
HCM_02739,Bún chả Hà Nội Minh Nga,10.7354515,106.7183717
HCM_02740,Phở Thìn By SOL - Q4,10.7653742,106.7049428
HCM_02741,Linh.kitchen,10.7648051,106.7040088
HCM_02742,The River Oriental,10.7832461,106.7194822
HCM_02743,Lau Tu Chon Hong Kong,10.7393725,106.7055365
HCM_02744,Bún thịt nướng cô Lan,10.7915744,106.7099576
HCM_02745,Amigo Grill - Farewell dinner,10.7729783,106.7045114
HCM_02746,Căn Tin 37,10.7793435,106.7023879
HCM_02747,Banh mi que,10.7890002,106.7037161
HCM_02748,Chillta,10.7890748,106.7004193
HCM_02749,CAFECUB,10.7562392,106.7021606
HCM_02750,Bánh Canh Cá Lóc Bột Gạo,10.7883847,106.7521007
HCM_02751,Quán Ăn Thanh Tùng,10.7884003,106.7521918
HCM_02752,Bún Thịt Nướng Hân Hân,10.7884122,106.7522516
HCM_02753,Tạp Hóa Nước Mía Thanh Trúc,10.7884789,106.7527139
HCM_02754,Cafe Sông Giồng,10.7885811,106.7531663
HCM_02755,Quán Mì Quảng Xa Quê,10.7887709,106.7531394
HCM_02756,Bún Riêu Canh Bún 303 Thân Văn Nhiếp,10.7888389,106.7531693
HCM_02757,Cơm Chay Thuận Thiên,10.7889878,106.7531903
HCM_02758,Buffet Chay Lẩu Alacarte Bảo Anh,10.789023,106.7531855
HCM_02759,Quán Nhậu Sông Giồng Quán,10.7891024,106.753196
HCM_02760,Bò Bít Tết Cô Khuê,10.7891951,106.753248
HCM_02761,Cafe Cô Khuê,10.7891888,106.753231
HCM_02762,Bánh Xèo Cô Ba Miền Tây,10.7892476,106.7532788
HCM_02763,Bánh Canh Cá Lóc Bún Riêu Cô Ba Miền Tây,10.7892886,106.7532915
HCM_02764,Nhà Hàng Chay Bồ Đề Tịnh Tâm,10.7895514,106.7534851
HCM_02765,Cafe My,10.7896987,106.7535611
HCM_02766,Quán Cơm Gà Cô Chín,10.7900222,106.7538458
HCM_02767,Sushi Hokkaido Sachi - Crescent mall,10.7281671,106.7180317
HCM_02768,Hashtag Cafe,10.7748476,106.7501502
HCM_02769,Nam Sơn Coffee,10.7339494,106.7102979
HCM_02770,Parc Spring,10.7912739,106.7714492
HCM_02771,139 Coffee & Tea,10.7707988,106.7001322
HCM_02772,Frying Fish Club Vietnam,10.7966953,106.7190698
HCM_02773,Mang's Mania Vegan Restaurant,10.7751819,106.7027648
HCM_02774,Con soc Caffee,10.7881476,106.703977
HCM_02775,Cosmic Cafe,10.7723124,106.722813
HCM_02776,Starbucks,10.7722284,106.72251
HCM_02777,Highlands Coffee,10.7707859,106.7004642
HCM_02778,BẾP CÔ 8,10.795313,106.7441514
HCM_02779,The Bunny,10.7757731,106.7507657
HCM_02780,Bánh Mì A Qùynh,10.7764241,106.7514842
HCM_02781,Chè Sim,10.775883,106.7508499
HCM_02782,Đảo Kim Cương,10.7765218,106.7515941
HCM_02783,King Coffee,10.7760356,106.7510681
HCM_02784,Miến Phở Gà,10.7762185,106.7512601
HCM_02785,Qúan Chay Cở May,10.7849464,106.7560323
HCM_02786,Dangdo Cafe,10.7758337,106.75043
HCM_02787,Cafio Coffee & Ice Cream,10.7991455,106.7337222
HCM_02788,Ốc Lá,10.7743745,106.7509972
HCM_02789,Bin Bin 11,10.7749988,106.7513416
HCM_02790,La Cà 2,10.7747255,106.7510401
HCM_02791,Cielito Lindo,10.7741114,106.7516185
HCM_02792,Pasta Fresca,10.7756951,106.7506675
HCM_02793,Qúan Bún Cô Mai,10.7755867,106.7505868
HCM_02794,Hà Tôm Hùm,10.7752164,106.7502585
HCM_02795,Nhà Rang Cà Phê,10.7754066,106.7514451
HCM_02796,Lê Thị Cafe,10.7767761,106.7518687
HCM_02797,Dê Ngon 39,10.7744416,106.7514844
HCM_02798,Domino's,10.7559749,106.7011588
HCM_02799,NOIRE Cafe & Bistro The Mett - Metropole,10.7783755,106.7139718
HCM_02800,Maktub Eatery & homebar,10.7468708,106.7928574
HCM_02801,Ẩm Thực Chay,10.7801263,106.7037071
HCM_02802,Agave - Mexican Bistro,10.7693499,106.7030191
HCM_02803,Hom Nay Cafe,10.7692839,106.7010267
HCM_02804,Loop Coffee,10.7691711,106.7030796
HCM_02805,Metta Vegetarian,10.7977242,106.7415993
HCM_02806,Mai Coffee,10.7795723,106.7517937
HCM_02807,Sushi Bon,10.7773861,106.7521892
HCM_02808,Two Guys,10.7835196,106.752298
HCM_02809,BBQ Ông Mập,10.7792552,106.7526661
HCM_02810,Hương Thơm,10.7832474,106.751971
HCM_02811,Degagé Bread and Cafe,10.777181,106.751924
HCM_02812,Phở Sơn,10.7788486,106.7530248
HCM_02813,Thiên Nhiên,10.7828693,106.7515473
HCM_02814,Bin Bin Hotel,10.7788397,106.7526733
HCM_02815,Zen Coffee & Foods,10.7829832,106.7516817
HCM_02816,Trung Bún,10.7796822,106.7522239
HCM_02817,Tavolo Dello Chef,10.7834224,106.7522034
HCM_02818,H & H Hotel,10.7825652,106.753371
HCM_02819,Chủy Mộc,10.782749,106.7531708
HCM_02820,Trung Nguyen E-Coffee,10.7831296,106.7518255
HCM_02821,Coffee Phi,10.7836195,106.7524184
HCM_02822,The Green Coffee,10.7819365,106.7498938
HCM_02823,ABC Hotel,10.7823715,106.7535094
HCM_02824,Bạn & Tôi,10.779088,106.7515069
HCM_02825,Ốc Bơ,10.7798211,106.7523185
HCM_02826,Phuc Long,10.7778793,106.7471476
HCM_02827,Qúan Hủ Tíu,10.7753287,106.7504144
HCM_02828,Diamond Island Yacht Club,10.7798348,106.7466791
HCM_02829,Haly Coffee,10.7782478,106.7510493
HCM_02830,Ấm Vegetarian,10.777571,106.7514876
HCM_02831,Lẩu Cá Keò,10.7730079,106.755549
HCM_02832,Ha Noi Coffee,10.776099,106.7513831
HCM_02833,Cành Đồng,10.7732562,106.7538472
HCM_02834,Swan Hotel,10.7733073,106.7568308
HCM_02835,Lẩu Chay Nhà Gỗ,10.7830855,106.7649712
HCM_02836,1971's,10.772611,106.7600534
HCM_02837,Phở Hạnh 65 Lãn Ông,10.7774864,106.7542854
HCM_02838,Tartine,10.7774919,106.7575808
HCM_02839,Cơm Tấm,10.7780199,106.7538135
HCM_02840,An Vegetarian,10.7276042,106.7124529
HCM_02841,Amavi Kom & Vegan,10.7334461,106.7093169
HCM_02842,Đóa Sen Vàng,10.7246737,106.7093819
HCM_02843,Flatto,10.7243567,106.7096936
HCM_02844,The Pizza Company,10.7262263,106.7087537
HCM_02845,Starbucks,10.7281893,106.7120543
HCM_02846,Keng Keng Beer,10.7105318,106.7373639
HCM_02847,Bún Bò,10.7790802,106.7563284
HCM_02848,Cơm Văn Phòng,10.7791496,106.7541626
HCM_02849,Bún Đậu Ngõ Làng,10.7778944,106.7527088
HCM_02850,Sport Coffee,10.7780496,106.7549816
HCM_02851,Phở Vụ,10.7780862,106.753731
HCM_02852,Sáu Nguyệt Qúan,10.7778886,106.7539623
HCM_02853,S'Mores Saigon Caffé,10.7778279,106.7547452
HCM_02854,Cơm Niêu Thiên Lý,10.777729,106.7525616
HCM_02855,Bồ Đề Tịnh Tâm,10.7920314,106.7302772
HCM_02856,Phúc Gia,10.7811599,106.7407608
HCM_02857,Bồ Đề Chay,10.7861825,106.7645933
HCM_02858,Ẩm Thực Chay,10.7856744,106.7648427
HCM_02859,Tuệ Đạt,10.7836338,106.7464363
HCM_02860,Cafe Văn Khoa,10.7859381,106.7028933
HCM_02861,Kaffee Klatsch,10.7820009,106.7005579
HCM_02862,Căn Tin Berlin,10.7815505,106.7007624
HCM_02863,Highlands Coffee,10.782496,106.7009967
HCM_02864,Kohi Coffee,10.7835099,106.7012037
HCM_02865,Ommi Vegetarian,10.7995121,106.7442103
HCM_02866,Diệu Thiện,10.7905069,106.7408438
HCM_02867,Yen Sushi and Sake Pub,10.7835349,106.7010172
HCM_02868,Gà Ta,10.7828737,106.7020511
HCM_02869,Lim Veggie Bistro,10.7811487,106.706086
HCM_02870,Starbucks,10.7769817,106.7102479
HCM_02871,L'Entrecôte,10.7753856,106.7041456
HCM_02872,O Plant Based,10.7713047,106.7029679
HCM_02873,Tự Do,10.786125,106.7019219
HCM_02874,Ippudo,10.7801872,106.7044591
HCM_02875,GIFUYA Japanese Izakaya Restaurant,10.7798254,106.704975
HCM_02876,AKUNA Restaurant,10.7797574,106.7073433
HCM_02877,Memento Saigon Speakeasy,10.7694919,106.7042178
HCM_02878,PHỞ SOL - Q1 (Phở & Các Món Ngon Từ Phở) Phở Thìn - By SOL,10.7717143,106.7050647
HCM_02879,Thiện Quang 2,10.7839727,106.7054068
HCM_02880,Hikari,10.7842586,106.7056833
HCM_02881,Tiệm Bia Gà,10.7901555,106.7102645
HCM_02882,The Meeting Place,10.7904871,106.7111196
HCM_02883,Bột Chiên Thị Nghè,10.7915073,106.7099994
HCM_02884,Há Cảo 45,10.7936944,106.7094807
HCM_02885,Hợp,10.7962397,106.7071763
HCM_02886,Cơm Sinh Viên,10.7958447,106.7070856
HCM_02887,Muteki,10.7900879,106.7120262
HCM_02888,Liên Tỏa,10.7850672,106.7004867
HCM_02889,Mamoru,10.7922056,106.7016222
HCM_02890,GBomb Cuisine,10.7888591,106.7152234
HCM_02891,The Coffee House,10.758729,106.7005406
HCM_02892,Bánh Mì 362,10.7269011,106.708847
HCM_02893,Bon’s Vegan Bistro,10.7703408,106.7020296
HCM_02894,À La Main,10.7252921,106.7098322
HCM_02895,전주옥,10.7329873,106.7072123
HCM_02896,Nhà Phan - Cafe & Bánh Mì,10.7314663,106.7100508
HCM_02897,Wau Burger,10.7306965,106.7065862
HCM_02898,Beo Oi! - Mon Ngon Ha Noi,10.7852678,106.7011105
HCM_02899,Bún Cá Châu Đốc (pho bo bistro),10.7918161,106.7048664
HCM_02900,hailanh.mtch - Matcha & More,10.7434281,106.7134502
HCM_02901,Sukiya,10.7797798,106.704174
HCM_02902,Kom,10.7912165,106.7021558
HCM_02903,Vua cafe sach,10.79204,106.7042806
HCM_02904,Everything 25k,10.7947277,106.7057131
HCM_02905,Be An Bistro,10.7733669,106.7038328
HCM_02906,Fingerprint Chay,10.7914564,106.7049406
HCM_02907,CCollective,10.797422,106.7299071
HCM_02908,Star Anise Saigon,10.7700574,106.7005236
HCM_02909,Hotel Indigo Saigon The City,10.7823526,106.7052238
HCM_02910,Walya Coffee,10.7473634,106.7227913
HCM_02911,Agra Mahal,10.7327754,106.7088313
HCM_02912,Bún Bò Huế Ánh Sen,10.7302924,106.7068667
HCM_02913,Sumatra Coffee,10.7311942,106.7100658
HCM_02914,Quan Bui,10.7808839,106.7063054
HCM_02915,Madison,10.7783293,106.7042766
HCM_02916,Tartine,10.7162097,106.7300476
HCM_02917,Wings,10.7906569,106.7122019
HCM_02918,蕎麦処　美桜,10.7891497,106.7087594
HCM_02919,Nhà Hàng Sushi Chay Tojy,10.7493822,106.7050557
HCM_02920,Lươn Đồng Xứ Nghệ,10.7944993,106.7412373
HCM_02921,Hải Phòng Quán,10.7945924,106.741244
HCM_02922,Banh Mi Grandma Lu's,10.7800565,106.7038072
HCM_02923,Kashew Cheese,10.7209365,106.7272083
HCM_02924,Dolphy Café,10.7280924,106.7069926
HCM_02925,Santorini Coffee & Veggies,10.7886024,106.7089484
HCM_02926,Broma Not A Bar,10.7726974,106.7046423
HCM_02927,Hato Hotel,10.7722106,106.7027278
HCM_02928,Tam Caphe,10.7785281,106.7029446
HCM_02929,Eddie's New York Deli & Diner,10.7751007,106.7006098
HCM_02930,Chay 365,10.7504379,106.7359778
HCM_02931,Công viên Đống Đa,10.7758758,106.7017186
HCM_02932,Morico,10.7743273,106.700606
HCM_02933,KunKin Garden Aparthotel,10.7906887,106.7156545
HCM_02934,Bún Đậu Homemade,10.7329123,106.7066181
HCM_02935,Po Café,10.7741964,106.7042408
HCM_02936,Curry-licious,10.776982,106.7038982
HCM_02937,MAD ROOSTA,10.7772663,106.7042149
HCM_02938,Nhà Hàng Thuần Chay Nhất Tâm,10.7602288,106.7018137
HCM_02939,Fein Kafe,10.7586282,106.7000053
HCM_02940,Hoa Tây Nguyên,10.7911503,106.7017976
HCM_02941,D-Rave Club SGN,10.7704432,106.7053184
HCM_02942,Luu Bar,10.7900546,106.7121723
HCM_02943,21 Grams Chay,10.7740948,106.7042586
HCM_02944,Tuệ Marina Chay,10.7815956,106.7080781
HCM_02945,Sova Café Ho Chi Minh,10.7722561,106.7027258
HCM_02946,Drinking & Healing,10.7705861,106.7044475
HCM_02947,Nhà Hàng Chay Diệu Hạnh,10.778921,106.7136439
HCM_02948,Quan Tea,10.7673324,106.7124566
HCM_02949,O Hạnh beef noodle,10.7468863,106.7101619
HCM_02950,Bánh Mì 602,10.7982519,106.71771
HCM_02951,2PM Coffee,10.7972259,106.7179776
HCM_02952,Quán Chay Thanh Lạc,10.7633733,106.7076661
HCM_02953,Nhà Mấy Dì,10.7955025,106.7100983
HCM_02954,Newdays Japanese Matcha Cafe Ung Văn Khiêm,10.7999587,106.7227082
HCM_02955,Bề Bề Nội - Hương Vị Hà Nội Xưa,10.7748387,106.7003476
HCM_02956,Nhà Hàng Chay Sesame,10.7732977,106.7019193
HCM_02957,Nhà Hàng Chay Tịnh Liên Vàng,10.723561,106.7277434
HCM_02958,Highlands Coffee,10.7990813,106.7520827
HCM_02959,TL Juice,10.7953034,106.70701
HCM_02960,Passio Coffee,10.7933901,106.7024995
HCM_02961,Gia Hùng,10.7941947,106.7039132
HCM_02962,Kim Ngân,10.7942677,106.7039474
HCM_02963,Bún Bò Huế Quyên,10.795497,106.7070618
HCM_02964,Milano,10.7931417,106.7035592
HCM_02965,Bò Né,10.7933441,106.7029022
HCM_02966,Nhà Hàng Chay Nấm Thiên Đàng,10.742641,106.7039656
HCM_02967,Be U Coffee,10.7962496,106.7037298
HCM_02968,Phở,10.7941894,106.7016856
HCM_02969,Cơm Gà,10.7941085,106.7042788
HCM_02970,N3 Opera Residence Hotel,10.7780366,106.7058719
HCM_02971,VTT Coffee,10.7933077,106.7034861
HCM_02972,Hồng My Coffee,10.7929111,106.704475
HCM_02973,Swan Boutique Hotel,10.7758767,106.7589068
HCM_02974,Nem nướng út hương,10.7920949,106.7306998
HCM_02975,Coffee,10.7925553,106.731715
HCM_02976,Bánh mì,10.7863772,106.7017244
HCM_02977,Cơm tấm chị hồng Calmette,10.7634316,106.7036329
HCM_02978,Quán Ốc,10.758923,106.7067455
HCM_02979,Cà phơ hơm,10.7929054,106.7069827
HCM_02980,Bamos,10.7930451,106.7116379
HCM_02981,Hanuri,10.7944111,106.7087883
HCM_02982,Bún thịt nướng Cô Nga,10.7608349,106.706738
HCM_02983,Thảo Cầm Viên Sài Gòn,10.7878079,106.7064568
HCM_02984,Khu du lịch Văn Thánh,10.7975865,106.7154519
HCM_02985,Khách sạn Caravelle Saigon,10.7761871,106.7036454
HCM_02986,Khách Sạn Rex,10.7755862,106.701106
HCM_02987,Khách sạn Sofitel Plaza Saigon,10.7839813,106.7026056
HCM_02988,Cộng Cà Phê,10.795948,106.7034598
HCM_02989,Khách sạn Palace Saigon,10.7745258,106.7036586
HCM_02990,Trung Tâm Văn Hóa Quận 7,10.7115715,106.737675
HCM_02991,Công viên Hồ Bán Nguyệt,10.7263635,106.7169474
HCM_02992,Công viên Kênh Đào,10.7227933,106.7143387
HCM_02993,Khách Sạn Sheraton Saigon,10.7758237,106.7039738
HCM_02994,Công viên Chi Lăng,10.7777958,106.701581
HCM_02995,Công viên Thương xá Tax,10.774671,106.7021113
HCM_02996,Nhà hàng Ocean Palace,10.7873615,106.704498
HCM_02997,Prince Hotel Saigon,10.7729368,106.7040731
HCM_02998,chung cư 42 Nguyễn Huệ,10.7741102,106.7042197
HCM_02999,Lucky Plaza,10.7741404,106.7045043
HCM_03000,Crescent Mall,10.7289866,106.7186882
HCM_03001,Shang Garden,10.7294475,106.7202474
HCM_03002,Công viên Tôn Thất Thuyết,10.7544628,106.7188283
HCM_03003,Công viên Cảnh Viên,10.717429,106.7309314
HCM_03004,Công viên Nam Viên,10.7209712,106.7299248
HCM_03005,Công trường Mê Linh,10.7752866,106.7063105
HCM_03006,Khách sạn Renaissance Riverside Sài Gòn,10.7743593,106.7062212
HCM_03007,Majestic Hotel,10.7729445,106.7059606
HCM_03008,Công viên Majestic Hotel,10.7724908,106.7059365
HCM_03009,Cheese Coffee - Đinh Tiên Hoàng,10.785829,106.7021587
HCM_03010,Công viên Wonderland,10.7307082,106.7113438
HCM_03011,Capri by Fraser,10.730421,106.723441
HCM_03012,Continental Saigon Hotel,10.7757521,106.7046095
HCM_03013,Cầu Mống,10.768069,106.7036691
HCM_03014,Khách sạn Park Hyatt Sài Gòn,10.7775555,106.7032506
HCM_03015,Khách sạn Liberty 2,10.7707146,106.7002761
HCM_03016,Khách sạn Liberty Central Sài Gòn CityPoint,10.7746821,106.7006099
HCM_03017,Hoi Quan Bach Moc,10.7306115,106.7278514
HCM_03018,Công viên nội khu,10.7204406,106.7290284
HCM_03019,Trụ sở Ủy ban nhân dân Thành phố Hồ Chí Minh,10.7765959,106.7009554
HCM_03020,Chung cư City Garden,10.793756,106.7121162
HCM_03021,SC-VivoCity,10.7299311,106.7033873
HCM_03022,Công viên Hà Đô,10.7780126,106.751903
HCM_03023,Bay Hotel,10.7808007,106.7069264
HCM_03024,Khách sạn Silverland Sankyo,10.781646,106.7053628
HCM_03025,Khách Sạn Lotte Legend,10.7789032,106.7065957
HCM_03026,The Beach Club,10.793724,106.7120102
HCM_03027,Công viên Bến Bạch Đằng,10.7722799,106.7064892
HCM_03028,Hotel L'Odeon,10.7308651,106.7077397
HCM_03029,Công viên Vinhomes Central Park,10.7934905,106.7242291
HCM_03030,Elisa Floating Restaurant,10.7680565,106.7077198
HCM_03031,Công viên KDC Belleza,10.7067116,106.7289307
HCM_03032,Crescent Mall Park,10.7287198,106.71771
HCM_03033,Công viên dạ cầu Sài Gòn,10.7989431,106.7314133
HCM_03034,SALA Shopping Mall Thiso mall,10.7720547,106.7219492
HCM_03035,Gấc Restaurant,10.7755944,106.705143
HCM_03036,Khách Sạn Cảng Sài Gòn,10.7657348,106.7066212
HCM_03037,Công viên Phường 12,10.7641778,106.7042811
HCM_03038,bánh cuốn chợ chiều,10.7827131,106.7586179
HCM_03039,Công viên Ngã Ba An Phú,10.7916261,106.7525171
HCM_03040,Cafe Thức,10.782952,106.758377
HCM_03041,McDonald's,10.7743402,106.7028337
HCM_03042,Royal Hotel Saigon,10.774451,106.70243
HCM_03043,Vườn hoa Tượng đài Bác Hồ,10.7759898,106.701583
HCM_03044,Công Viên Lô N Chung Cư Bình Khánh,10.7888944,106.7443047
HCM_03045,Công viên chung cư Bình Khánh,10.7873065,106.7416962
HCM_03046,Saigon South Marina Club - SSMC,10.7203682,106.7166771
HCM_03047,Công viên dạ cầu Sài Gòn,10.7999321,106.731014
HCM_03048,Cantavil Park,10.7998559,106.7472719
HCM_03049,Hilton Saigon,10.7750613,106.7057003
HCM_03050,Lương ký Mì gia,10.7918566,106.7089938
HCM_03051,Common area Aqua 2,10.786522,106.7113853
HCM_03052,Nhà hát Thành phố,10.7767109,106.7032186
HCM_03053,Công viên Lam Sơn,10.7759655,106.7025528
HCM_03054,Khách Sạn Mường Thanh Sài Gòn Centre,10.784197,106.7005324
HCM_03055,Trung tâm mua sắm Saigon Centre,10.7729521,106.7006604
HCM_03056,Toà Nhà Saigon Centre,10.7732401,106.7008784
HCM_03057,Bam Bam Bar,10.7698257,106.7014009
HCM_03058,Silverland Charner,10.7721792,106.7034795
HCM_03059,Khách Sạn Xuân Hương,10.7800068,106.7040336
HCM_03060,Silverland Hotel and Spa,10.7801224,106.7038609
HCM_03061,Hanayuki,10.7823522,106.7058087
HCM_03062,Khu Di tích Bến Nhà Rồng,10.768236,106.7065855
HCM_03063,Khách sạn Le Méridien Sài Gòn,10.7799374,106.707289
HCM_03064,Công viên Tân Cảng,10.7988558,106.7211928
HCM_03065,Công viên Tân Cảng,10.7982246,106.7227374
HCM_03066,Công viên Tân Cảng,10.7984338,106.7210053
HCM_03067,Smart Meal,10.7994254,106.7211916
HCM_03068,Công viên ao Sen,10.7647526,106.7609694
HCM_03069,Diamond Island Green area,10.7793191,106.7468
HCM_03070,Cafe số 1,10.7827011,106.7581786
HCM_03071,Saigon Social Space Pendula Gardens,10.763241,106.7596924
HCM_03072,Công viên Căn hộ Thủ Thiêm Dragon,10.7623999,106.7593227
HCM_03073,Dompéri Restaurant,10.7881096,106.7110316
HCM_03074,Hoàng Triều Entertainment,10.7307952,106.7082831
HCM_03075,BOSS 양꼬치,10.731217,106.7089511
HCM_03076,Bò Né Thanh Tuyền,10.7655205,106.7041881
HCM_03077,샤브 앤 쭈갑골,10.7317698,106.7070509
HCM_03078,Creative Park,10.7800445,106.7125216
HCM_03079,Công viên Bến Bạch Đằng,10.7782279,106.7076346
HCM_03080,Công viên công cộng Ventura,10.7704165,106.7897236
HCM_03081,Công viên khu 50HA,10.769417,106.7907527
HCM_03082,La Haye Kitchen & Bar - DIAMOND,10.7792954,106.747659
HCM_03083,Sotetsu Grand Fresa Saigon,10.7825537,106.7049307
HCM_03084,Công viên thú cưng Empire City,10.7680807,106.7125353
HCM_03085,Ippudo,10.7317989,106.7160431
HCM_03086,Công viên Đông Thủ Thiêm,10.7911461,106.7775017
HCM_03087,Công viên Mười Mẫu,10.7890748,106.7748263
HCM_03088,Cheese Coffee,10.794912,106.709188
HCM_03089,Công viên Sáng Tạo,10.7636806,106.7485745
HCM_03090,Cozy Hotel HCM,10.7909601,106.7048274
HCM_03091,Hashtag Cafe - 03 Trần Quý Kiên,10.7748949,106.7502191
HCM_03092,Công viên Mỹ Phú,10.7161372,106.7271894
HCM_03093,Công viên Lê Hữu Kiều,10.7848719,106.7558638
HCM_03094,Công viên nội khu,10.715227,106.7295017
HCM_03095,Eco Green Central Park,10.748533,106.7243437
HCM_03096,Căng Tin Văn Khoa,10.7858722,106.7033475
HCM_03097,LAGUNA Hotel,10.7322652,106.707435
HCM_03098,Sukdon BBQ,10.7325441,106.7080931
HCM_03099,안동국밥,10.7327022,106.7077599
HCM_03100,Neo Cafe,10.7987189,106.720376
HCM_03101,Matchandeul BBQ,10.7318005,106.7083104
HCM_03102,Starbucks,10.7313333,106.7068901
HCM_03103,The Coffee House,10.7306788,106.7069101
HCM_03104,Park Hill,10.7308593,106.7074916
HCM_03105,BLESSED Hotel & Bistro,10.7334765,106.708724
HCM_03106,Hải Sản Biển Nhớ,10.7330615,106.7092741
HCM_03107,Dê Trương Định,10.73325,106.7101852
HCM_03108,Ô Bun Cha,10.7327271,106.7087775
HCM_03109,Ốc Linh,10.7327479,106.7096285
HCM_03110,Kko Chi,10.731837,106.7098795
HCM_03111,Xin Chào,10.7318322,106.7096875
HCM_03112,Bún bò Vỹ Dạ Xưa,10.7312486,106.7102467
HCM_03113,Công viên Hoa Sứ,10.7690115,106.780877
HCM_03114,Công viên,10.7258732,106.7252495
HCM_03115,Trung Nguyên Legend,10.7439135,106.7327764
HCM_03116,Highlands Coffee,10.743962,106.7323365
HCM_03117,Cafe Muối,10.7945852,106.7021673
HCM_03118,Cơm Tấm 68,10.7946279,106.7022018
HCM_03119,Bạn Tôi,10.7934301,106.7031269
HCM_03120,Công viên bờ sông Sài Gòn,10.7728095,106.7097864
HCM_03121,Cà Phê Sapa,10.841601,106.657255
HCM_03122,Khách Sạn Thanh Nam,10.8514251,106.609459
HCM_03123,Lotteria,10.8032942,106.69257
HCM_03124,KFC,10.8085023,106.6781748
HCM_03125,KFC,10.8115508,106.6958817
HCM_03126,KFC,10.8000541,106.6962085
HCM_03127,Cà Phê Noir,10.8035752,106.6878913
HCM_03128,Quán Ăn Gia Đình,10.8029924,106.6995844
HCM_03129,Nhà Hàng Đồ Chay,10.8062565,106.6949559
HCM_03130,Nhà Hàng Tiệc Cưới Ngọc Trâm,10.8491522,106.6365739
HCM_03131,Nhà Hàng Lẩu Cua,10.8184378,106.6990062
HCM_03132,CoCo Fresh Tea & Juice,10.8553922,106.6301624
HCM_03133,Nhà Hàng Mina,10.8553474,106.6280572
HCM_03134,Cà Phê Sky View,10.8560376,106.6315655
HCM_03135,Nhà Hàng Lối Xưa,10.8532848,106.6267697
HCM_03136,Nhà Hàng Quản Tượng,10.8542884,106.6289933
HCM_03137,Cà Phê Mina,10.8554315,106.628159
HCM_03138,Cà Phê Oasis,10.8060495,106.6062033
HCM_03139,Lẩu Dê Đức Dưỡng,10.8338118,106.64433
HCM_03140,Khách Sạn Quang Trung 2,10.8420194,106.6436402
HCM_03141,Khách Sạn Tư Trung,10.8441378,106.6398967
HCM_03142,Nhà Hàng Đại Phú,10.8289701,106.6273887
HCM_03143,Burger King,10.8161563,106.6649977
HCM_03144,Lotus Cafeteria,10.815827,106.663854
HCM_03145,Popeyes,10.816193,106.664888
HCM_03146,Burger King,10.8170893,106.6637424
HCM_03147,Nhà Hàng Bonjour Resto,10.8042838,106.6895662
HCM_03148,Nhà Hàng Hấp Thuỷ Nhiệt,10.8023909,106.6832919
HCM_03149,Cà Phê TeaCup,10.8109794,106.6760719
HCM_03150,Lotteria,10.8216684,106.6885753
HCM_03151,Cà Phê City House,10.8241386,106.688439
HCM_03152,Khách Sạn Hoàng Oanh,10.80711,106.676693
HCM_03153,Khách Sạn Ngọc Vàng,10.8068746,106.6766023
HCM_03154,Khách Sạn Ngọc Châu,10.8041413,106.6839271
HCM_03155,Khách Sạn Văn Khang,10.8080348,106.6742571
HCM_03156,Khách Sạn Hương Mai 2,10.8072996,106.6753438
